bike,start_time,end_time,start_st,end_st
e_306_1,2017-07-03 03:10:31.244947,2017-07-03 03:13:27.436888,448,477
e_278_0,2017-07-03 03:10:31.545209,2017-07-03 03:15:06.581203,3389,3308
e_331_0,2017-07-03 03:10:32.064602,2017-07-03 03:18:40.071014,238,417
3263_19,2017-07-03 03:10:32.645681,2017-07-03 03:12:51.524826,229,336
e_243_0,2017-07-03 03:10:38.448860,2017-07-03 03:19:46.584996,373,245
361_20,2017-07-03 03:10:38.508404,2017-07-03 03:16:49.617265,446,345
152_9,2017-07-03 03:10:50.986780,2017-07-03 03:29:56.558042,455,496
514_6,2017-07-03 03:10:53.622160,2017-07-03 03:22:00.877318,297,305
379_9,2017-07-03 03:10:58.066725,2017-07-03 03:26:26.914565,466,3436
417_9,2017-07-03 03:10:59.246606,2017-07-03 03:24:04.591161,490,449
3440_15,2017-07-03 03:11:04.622054,2017-07-03 03:17:20.533592,3440,3308
368_8,2017-07-03 03:11:08.437245,2017-07-03 03:21:04.609763,368,301
3369_11,2017-07-03 03:11:15.990782,2017-07-03 03:23:15.533641,3466,453
e_3100_1,2017-07-03 03:11:20.733415,2017-07-03 03:17:52.559787,305,3466
435_23,2017-07-03 03:11:24.364230,2017-07-03 03:17:51.416292,345,346
e_439_1,2017-07-03 03:11:28.858035,2017-07-03 03:22:00.179137,327,229
e_422_0,2017-07-03 03:11:29.441043,2017-07-03 03:21:18.869413,532,311
546_1,2017-07-03 03:11:37.503844,2017-07-03 03:17:26.276882,546,153
e_3374_0,2017-07-03 03:11:42.429976,2017-07-03 03:14:40.651385,523,515
3147_8,2017-07-03 03:11:47.191668,2017-07-03 03:31:51.979998,3323,3443
e_345_0,2017-07-03 03:11:48.579483,2017-07-03 03:17:58.647488,3435,341
520_6,2017-07-03 03:11:55.602371,2017-07-03 03:23:09.825653,485,293
2002_3,2017-07-03 03:11:59.951614,2017-07-03 03:17:38.324337,3389,3347
e_3076_0,2017-07-03 03:12:08.087117,2017-07-03 03:19:28.562121,402,501
3106_2,2017-07-03 03:12:08.505640,2017-07-03 03:19:13.345480,3106,3083
457_14,2017-07-03 03:12:08.666411,2017-07-03 03:20:05.426732,326,382
3163_20,2017-07-03 03:12:09.721384,2017-07-03 03:19:50.804381,3137,3140
258_8,2017-07-03 03:12:22.343883,2017-07-03 03:17:40.018052,258,396
e_527_1,2017-07-03 03:12:22.429082,2017-07-03 03:24:04.334343,328,462
2022_12,2017-07-03 03:12:33.913200,2017-07-03 03:18:49.237688,477,448
514_9,2017-07-03 03:12:35.583604,2017-07-03 03:29:07.773516,3472,152
459_18,2017-07-03 03:12:36.305505,2017-07-03 03:22:37.853528,459,128
3412_8,2017-07-03 03:12:38.473649,2017-07-03 03:15:17.573099,412,531
391_15,2017-07-03 03:12:40.572829,2017-07-03 03:15:41.105552,428,229
275_7,2017-07-03 03:12:43.530050,2017-07-03 03:23:52.671317,278,3409
257_11,2017-07-03 03:12:44.753217,2017-07-03 03:17:46.708605,523,466
320_5,2017-07-03 03:12:51.492120,2017-07-03 03:20:14.176846,257,295
e_3158_0,2017-07-03 03:12:54.732380,2017-07-03 03:20:34.323556,347,327
3161_26,2017-07-03 03:13:17.340749,2017-07-03 03:15:44.967466,3428,453
334_2,2017-07-03 03:13:17.814797,2017-07-03 03:18:33.535500,402,379
e_3065_0,2017-07-03 03:13:23.667734,2017-07-03 03:20:03.902547,353,3062
339_4,2017-07-03 03:13:25.126077,2017-07-03 03:42:21.666189,339,144
3459_1,2017-07-03 03:13:27.918955,2017-07-03 03:50:00.331825,3459,426
3080_4,2017-07-03 03:13:37.997072,2017-07-03 03:22:51.168575,3002,257
e_525_1,2017-07-03 03:13:50.377791,2017-07-03 03:33:51.577827,468,377
327_9,2017-07-03 03:13:51.808453,2017-07-03 03:20:37.981142,382,3632
3372_6,2017-07-03 03:14:13.987523,2017-07-03 03:25:04.691671,447,444
e_459_1,2017-07-03 03:14:19.844135,2017-07-03 03:15:46.474648,304,534
2000_0,2017-07-03 03:14:28.389447,2017-07-03 03:18:36.848473,257,249
3263_19,2017-07-03 03:14:32.767471,2017-07-03 03:20:54.185505,336,293
320_7,2017-07-03 03:14:36.382661,2017-07-03 03:21:05.728375,267,536
3203_12,2017-07-03 03:14:44.880845,2017-07-03 03:55:22.125068,3184,3202
305_3,2017-07-03 03:14:47.535576,2017-07-03 03:20:57.285496,3255,405
2006_21,2017-07-03 03:14:49.438966,2017-07-03 03:23:00.158190,523,462
e_3090_1,2017-07-03 03:14:56.425612,2017-07-03 03:19:07.216921,379,402
e_517_2,2017-07-03 03:15:00.117797,2017-07-03 03:21:28.539153,212,472
513_13,2017-07-03 03:15:00.852473,2017-07-03 03:39:09.779187,3093,151
339_7,2017-07-03 03:15:00.890045,2017-07-03 03:30:56.830126,2008,478
e_278_0,2017-07-03 03:15:06.581203,2017-07-03 03:16:26.119769,3308,3298
150_8,2017-07-03 03:15:07.300125,2017-07-03 03:21:06.467199,151,410
3461_15,2017-07-03 03:15:12.200109,2017-07-03 03:19:11.479284,417,79
399_3,2017-07-03 03:15:25.219514,2017-07-03 03:24:00.873701,391,3409
3282_18,2017-07-03 03:15:42.280735,2017-07-03 03:25:07.763704,503,459
278_7,2017-07-03 03:15:47.498412,2017-07-03 03:32:32.566622,3447,423
386_17,2017-07-03 03:15:52.943775,2017-07-03 03:21:39.936928,326,229
e_238_1,2017-07-03 03:15:54.389645,2017-07-03 03:22:12.624079,517,448
e_3242_0,2017-07-03 03:15:57.481433,2017-07-03 03:19:57.688159,465,525
e_3349_1,2017-07-03 03:16:09.941579,2017-07-03 03:24:31.917429,324,275
e_427_1,2017-07-03 03:16:31.293009,2017-07-03 03:21:36.966187,496,212
2006_18,2017-07-03 03:16:32.938446,2017-07-03 03:24:16.972908,3350,3327
3086_4,2017-07-03 03:16:43.442563,2017-07-03 03:26:56.966523,440,410
518_10,2017-07-03 03:16:47.813622,2017-07-03 03:27:25.436789,518,442
e_3183_0,2017-07-03 03:17:16.155546,2017-07-03 03:47:38.353516,3194,3186
e_3168_1,2017-07-03 03:17:19.849558,2017-07-03 03:27:33.778816,309,459
173_5,2017-07-03 03:17:27.411629,2017-07-03 03:29:03.409478,427,386
457_3,2017-07-03 03:17:37.736702,2017-07-03 03:27:27.351668,509,537
3346_11,2017-07-03 03:17:39.606954,2017-07-03 03:30:49.078310,323,3398
239_13,2017-07-03 03:17:44.521100,2017-07-03 03:29:48.920174,348,402
e_3314_0,2017-07-03 03:17:47.322913,2017-07-03 03:22:49.165328,128,357
450_25,2017-07-03 03:17:59.378535,2017-07-03 03:29:36.137837,3142,518
3063_2,2017-07-03 03:18:07.993610,2017-07-03 03:21:09.445341,467,3419
e_360_1,2017-07-03 03:18:16.343887,2017-07-03 03:22:19.145924,406,407
497_3,2017-07-03 03:18:18.960130,2017-07-03 03:30:29.607151,393,174
334_7,2017-07-03 03:18:20.453127,2017-07-03 03:22:18.214216,319,327
306_12,2017-07-03 03:18:35.178675,2017-07-03 03:46:44.518400,428,153
217_19,2017-07-03 03:18:49.160456,2017-07-03 03:24:18.718528,3427,401
3164_11,2017-07-03 03:18:59.395008,2017-07-03 03:31:02.748423,410,249
3440_15,2017-07-03 03:19:05.480641,2017-07-03 03:21:22.224926,3308,3242
259_11,2017-07-03 03:19:13.703793,2017-07-03 03:35:04.116620,523,168
e_3489_0,2017-07-03 03:19:23.179672,2017-07-03 03:28:39.910734,72,546
379_8,2017-07-03 03:19:23.282985,2017-07-03 03:28:56.116333,285,432
3158_7,2017-07-03 03:19:29.540034,2017-07-03 03:30:09.318375,265,411
e_3100_0,2017-07-03 03:19:37.457788,2017-07-03 03:24:55.672010,471,3091
519_15,2017-07-03 03:19:38.572947,2017-07-03 03:37:43.753995,3116,3052
e_477_0,2017-07-03 03:19:38.591912,2017-07-03 03:30:35.313210,382,448
472_11,2017-07-03 03:19:39.412003,2017-07-03 03:24:44.459703,306,82
280_6,2017-07-03 03:20:10.259152,2017-07-03 03:22:28.770056,280,3244
262_10,2017-07-03 03:20:11.902068,2017-07-03 03:29:53.163771,376,386
418_4,2017-07-03 03:20:15.533480,2017-07-03 03:28:06.558951,3420,3339
267_15,2017-07-03 03:20:27.074741,2017-07-03 04:14:41.154441,2021,316
2006_0,2017-07-03 03:20:32.751574,2017-07-03 03:28:40.574731,3336,3295
3129_6,2017-07-03 03:20:38.549434,2017-07-03 03:27:11.708886,3244,402
334_5,2017-07-03 03:20:38.944125,2017-07-03 03:36:47.683808,3256,514
268_3,2017-07-03 03:20:41.464868,2017-07-03 03:24:10.739161,3428,212
317_3,2017-07-03 03:20:46.207748,2017-07-03 04:08:49.131020,195,3173
3263_19,2017-07-03 03:20:54.185505,2017-07-03 03:23:57.886103,293,483
e_161_0,2017-07-03 03:20:58.159724,2017-07-03 03:22:57.838086,3368,3373
3372_9,2017-07-03 03:21:20.691250,2017-07-03 03:30:05.323164,3378,359
252_5,2017-07-03 03:21:22.125019,2017-07-03 03:33:51.141716,514,484
e_72_0,2017-07-03 03:21:26.520810,2017-07-03 03:30:11.905555,380,3435
3383_10,2017-07-03 03:21:27.380783,2017-07-03 03:52:23.579070,312,3178
e_3223_2,2017-07-03 03:21:31.130241,2017-07-03 03:31:13.838094,514,519
e_3120_0,2017-07-03 03:21:34.147740,2017-07-03 03:37:06.642284,3016,366
3338_15,2017-07-03 03:21:38.650781,2017-07-03 03:34:11.638613,468,3156
470_16,2017-07-03 03:21:41.237066,2017-07-03 03:28:32.353294,485,252
e_508_0,2017-07-03 03:21:41.364078,2017-07-03 03:24:04.553905,305,454
e_439_1,2017-07-03 03:22:00.179137,2017-07-03 03:23:29.860546,229,293
e_3462_1,2017-07-03 03:22:02.156017,2017-07-03 03:31:17.210844,529,3159
465_16,2017-07-03 03:22:14.260538,2017-07-03 03:28:47.115487,465,402
459_21,2017-07-03 03:22:16.410171,2017-07-03 03:26:45.453754,432,487
501_17,2017-07-03 03:22:20.851204,2017-07-03 03:31:05.537537,519,285
3311_6,2017-07-03 03:22:20.969450,2017-07-03 03:37:00.121664,3311,3415
e_379_0,2017-07-03 03:22:25.130545,2017-07-03 03:31:47.871776,487,281
3400_11,2017-07-03 03:22:25.747035,2017-07-03 03:27:16.785346,314,398
441_17,2017-07-03 03:22:35.251549,2017-07-03 03:49:21.543873,532,537
3055_11,2017-07-03 03:22:56.966145,2017-07-03 03:38:20.960293,532,473
316_17,2017-07-03 03:23:06.073372,2017-07-03 03:39:18.304862,251,417
520_6,2017-07-03 03:23:09.825653,2017-07-03 03:24:22.262145,293,483
e_3422_0,2017-07-03 03:23:11.204096,2017-07-03 03:28:16.435852,223,494
e_343_0,2017-07-03 03:23:20.293127,2017-07-03 03:45:18.821602,328,3307
e_274_0,2017-07-03 03:23:29.383355,2017-07-03 03:28:34.006734,281,499
368_8,2017-07-03 03:23:33.009130,2017-07-03 03:30:03.460101,301,291
402_6,2017-07-03 03:23:39.078828,2017-07-03 03:34:28.535667,402,312
303_6,2017-07-03 03:23:43.910360,2017-07-03 03:35:45.004054,3263,356
472_18,2017-07-03 03:23:56.397769,2017-07-03 03:46:10.601564,490,3350
254_9,2017-07-03 03:24:00.210046,2017-07-03 03:32:07.744084,477,3233
e_3440_0,2017-07-03 03:24:04.279123,2017-07-03 03:29:10.632468,353,3232
e_498_1,2017-07-03 03:24:10.640029,2017-07-03 03:36:14.120228,237,323
449_9,2017-07-03 03:24:12.059320,2017-07-03 03:28:24.165125,537,497
3156_16,2017-07-03 03:24:24.583064,2017-07-03 03:35:23.494714,380,3255
e_3111_1,2017-07-03 03:24:25.620576,2017-07-03 03:33:11.843125,3090,399
399_10,2017-07-03 03:24:27.676927,2017-07-03 03:26:07.535779,3319,3317
364_8,2017-07-03 03:24:28.184828,2017-07-03 03:38:00.648054,3436,336
e_238_1,2017-07-03 03:24:29.195225,2017-07-03 03:29:15.354204,448,3255
459_19,2017-07-03 03:24:32.349774,2017-07-03 03:28:20.980143,3260,369
3258_14,2017-07-03 03:24:38.833642,2017-07-03 03:27:21.954233,446,444
2002_3,2017-07-03 03:24:42.593925,2017-07-03 03:31:42.363514,3347,3308
3341_13,2017-07-03 03:24:45.697570,2017-07-03 03:33:54.463057,499,3167
465_17,2017-07-03 03:24:56.935052,2017-07-03 03:50:19.706120,514,426
281_10,2017-07-03 03:25:00.635023,2017-07-03 03:33:03.228946,281,528
3478_19,2017-07-03 03:25:08.161968,2017-07-03 03:32:18.245146,3373,3329
3357_17,2017-07-03 03:25:10.349094,2017-07-03 03:35:52.427652,3146,499
244_12,2017-07-03 03:25:11.577460,2017-07-03 03:33:30.278109,120,3232
3372_4,2017-07-03 03:25:13.340573,2017-07-03 03:44:46.090445,3372,362
e_3236_0,2017-07-03 03:25:24.219927,2017-07-03 03:30:47.973604,444,79
472_2,2017-07-03 03:25:25.253030,2017-07-03 03:30:15.009727,3263,432
e_526_0,2017-07-03 03:25:26.695373,2017-07-03 03:26:37.099915,3094,3430
401_7,2017-07-03 03:25:27.712236,2017-07-03 03:46:16.873736,3071,323
411_10,2017-07-03 03:25:38.305578,2017-07-03 03:32:38.425467,545,503
323_9,2017-07-03 03:25:55.136931,2017-07-03 03:42:11.084463,323,355
508_11,2017-07-03 03:25:57.945374,2017-07-03 03:35:29.125429,331,315
460_11,2017-07-03 03:26:01.411277,2017-07-03 03:30:30.580763,237,285
3362_16,2017-07-03 03:26:02.485475,2017-07-03 03:31:42.159995,499,500
281_11,2017-07-03 03:26:10.431212,2017-07-03 03:36:59.825970,3282,3367
3063_3,2017-07-03 03:26:11.206187,2017-07-03 03:31:43.532595,3173,3167
504_14,2017-07-03 03:26:23.428953,2017-07-03 03:32:31.305258,3427,483
3147_18,2017-07-03 03:26:24.204759,2017-07-03 03:45:30.460152,355,405
327_10,2017-07-03 03:26:25.787124,2017-07-03 03:44:19.181333,3159,474
e_2003_1,2017-07-03 03:26:30.518950,2017-07-03 03:34:10.781930,3467,458
e_490_2,2017-07-03 03:26:45.125841,2017-07-03 03:32:39.552800,450,494
e_443_0,2017-07-03 03:26:51.858348,2017-07-03 03:34:57.836881,3016,3108
e_244_0,2017-07-03 03:26:57.055918,2017-07-03 03:29:54.148859,3321,143
e_504_0,2017-07-03 03:27:00.070660,2017-07-03 03:41:14.805686,3151,3175
e_3163_1,2017-07-03 03:27:01.115938,2017-07-03 03:41:47.739975,473,313
e_3141_2,2017-07-03 03:27:06.145090,2017-07-03 03:33:33.584663,327,3244
3323_24,2017-07-03 03:27:11.009500,2017-07-03 03:52:03.400558,3323,3462
e_332_0,2017-07-03 03:27:17.301583,2017-07-03 03:32:10.928618,442,284
3147_10,2017-07-03 03:27:25.068317,2017-07-03 03:31:45.509272,2021,469
3282_18,2017-07-03 03:27:28.757562,2017-07-03 03:35:21.887196,459,345
3353_14,2017-07-03 03:27:43.200665,2017-07-03 03:47:36.557344,3349,3110
e_358_1,2017-07-03 03:28:09.598933,2017-07-03 03:43:03.228978,536,3129
e_3359_0,2017-07-03 03:28:17.325210,2017-07-03 03:38:41.655719,3282,457
e_3140_1,2017-07-03 03:28:20.112590,2017-07-03 03:33:50.504700,3321,314
387_17,2017-07-03 03:29:11.031663,2017-07-03 03:48:34.551278,387,321
356_9,2017-07-03 03:29:13.972345,2017-07-03 03:43:25.366449,143,241
411_7,2017-07-03 03:29:36.396143,2017-07-03 03:32:54.033543,306,319
257_15,2017-07-03 03:29:39.497011,2017-07-03 03:44:14.126859,514,388
e_2009_0,2017-07-03 03:29:45.737038,2017-07-03 03:30:49.841619,3411,3409
e_3326_0,2017-07-03 03:30:00.453951,2017-07-03 03:35:14.956164,3415,3365
e_164_0,2017-07-03 03:30:01.898456,2017-07-03 03:48:21.361587,3093,386
3412_8,2017-07-03 03:30:11.741711,2017-07-03 03:39:41.569580,531,341
497_15,2017-07-03 03:30:14.290628,2017-07-03 03:35:33.634395,3418,3415
e_3375_0,2017-07-03 03:30:14.456743,2017-07-03 03:34:53.822416,486,453
470_16,2017-07-03 03:30:21.957934,2017-07-03 03:38:42.091776,252,432
e_3176_0,2017-07-03 03:30:27.439953,2017-07-03 03:34:14.095632,168,505
2006_3,2017-07-03 03:30:30.178732,2017-07-03 03:44:21.768958,3165,478
e_258_0,2017-07-03 03:30:31.135158,2017-07-03 03:44:44.812908,426,3443
3459_2,2017-07-03 03:30:34.166348,2017-07-03 03:37:07.140241,507,237
3504_13,2017-07-03 03:30:42.337032,2017-07-03 03:47:59.601736,3158,3145
e_499_1,2017-07-03 03:30:52.810802,2017-07-03 03:34:58.568672,3163,281
3458_15,2017-07-03 03:30:59.395820,2017-07-03 03:39:04.015418,516,524
e_3224_1,2017-07-03 03:30:59.528143,2017-07-03 03:38:46.659191,3166,525
501_17,2017-07-03 03:31:05.537537,2017-07-03 03:32:01.905289,285,357
e_3142_0,2017-07-03 03:31:29.750576,2017-07-03 03:35:40.222898,2003,540
449_9,2017-07-03 03:31:30.890511,2017-07-03 03:40:08.896436,497,519
350_10,2017-07-03 03:31:41.673417,2017-07-03 03:39:36.719729,2006,3165
3132_8,2017-07-03 03:32:00.607439,2017-07-03 03:34:24.688424,461,297
258_8,2017-07-03 03:32:08.787181,2017-07-03 04:02:44.725611,396,3263
289_4,2017-07-03 03:32:27.520339,2017-07-03 03:39:42.631581,313,2000
e_3383_0,2017-07-03 03:32:34.637213,2017-07-03 03:44:03.013128,3140,2023
e_355_0,2017-07-03 03:32:41.139279,2017-07-03 03:34:20.182331,285,345
e_3260_0,2017-07-03 03:32:47.612753,2017-07-03 03:38:45.558852,441,508
457_3,2017-07-03 03:32:55.094563,2017-07-03 03:46:13.549732,537,150
e_3221_0,2017-07-03 03:33:03.023721,2017-07-03 03:47:43.590781,3322,327
e_369_0,2017-07-03 03:33:03.819543,2017-07-03 03:34:18.430377,446,334
368_15,2017-07-03 03:33:10.277191,2017-07-03 03:59:35.381792,120,3396
e_3282_1,2017-07-03 03:33:14.040285,2017-07-03 03:37:16.875673,435,3236
249_7,2017-07-03 03:33:15.686508,2017-07-03 03:51:33.578298,3376,495
3369_11,2017-07-03 03:33:24.103717,2017-07-03 03:36:55.445176,453,435
e_411_0,2017-07-03 03:33:26.446170,2017-07-03 03:38:24.221996,442,537
244_12,2017-07-03 03:33:30.278109,2017-07-03 03:36:39.493551,3232,390
3086_7,2017-07-03 03:33:31.782436,2017-07-03 03:39:15.003562,497,435
439_3,2017-07-03 03:33:40.919564,2017-07-03 03:38:47.928357,3235,2006
e_228_2,2017-07-03 03:33:41.762747,2017-07-03 03:36:27.063851,314,3298
326_12,2017-07-03 03:33:43.629597,2017-07-03 03:37:51.590339,497,237
267_26,2017-07-03 03:33:51.428041,2017-07-03 03:36:52.795901,380,405
279_16,2017-07-03 03:33:53.901296,2017-07-03 03:51:06.991046,3378,382
3164_11,2017-07-03 03:34:12.799260,2017-07-03 03:49:16.143541,249,229
3422_4,2017-07-03 03:34:16.988173,2017-07-03 03:39:22.206211,461,476
523_20,2017-07-03 03:34:22.647555,2017-07-03 03:38:08.139412,3224,358
3161_26,2017-07-03 03:34:40.013115,2017-07-03 03:40:53.707709,453,402
e_428_0,2017-07-03 03:34:55.912157,2017-07-03 03:38:19.845507,480,500
3466_14,2017-07-03 03:34:59.191921,2017-07-03 03:41:57.163718,428,295
e_3365_0,2017-07-03 03:35:05.376735,2017-07-03 03:44:24.079774,325,161
328_9,2017-07-03 03:35:13.703574,2017-07-03 03:56:30.603792,446,3435
3064_9,2017-07-03 03:35:15.414656,2017-07-03 03:44:49.342123,3453,3016
462_6,2017-07-03 03:35:26.779607,2017-07-03 03:47:37.243428,127,523
3064_3,2017-07-03 03:35:38.507944,2017-07-03 03:42:56.686174,3070,481
e_3324_0,2017-07-03 03:35:42.114311,2017-07-03 03:41:34.060619,229,3256
323_8,2017-07-03 03:35:51.543141,2017-07-03 03:38:12.558410,323,392
457_14,2017-07-03 03:35:59.811028,2017-07-03 03:39:30.183410,382,3244
472_2,2017-07-03 03:36:07.397029,2017-07-03 03:46:32.429415,432,402
e_173_2,2017-07-03 03:36:09.429550,2017-07-03 03:50:08.606747,445,152
e_386_1,2017-07-03 03:36:09.494826,2017-07-03 03:40:05.890174,347,405
e_3141_2,2017-07-03 03:36:10.102833,2017-07-03 03:40:14.466409,3244,284
518_10,2017-07-03 03:36:13.800839,2017-07-03 03:57:53.432196,442,3256
e_3462_1,2017-07-03 03:36:23.196622,2017-07-03 04:02:32.945194,3159,417
398_13,2017-07-03 03:36:30.793536,2017-07-03 03:44:16.701950,3358,3354
e_3129_1,2017-07-03 03:36:38.545616,2017-07-03 03:42:29.295068,402,490
528_13,2017-07-03 03:36:46.137457,2017-07-03 03:44:07.058535,3474,168
2006_20,2017-07-03 03:36:59.729361,2017-07-03 04:03:53.957669,253,3325
3369_10,2017-07-03 03:37:06.463328,2017-07-03 04:04:24.035357,3157,492
2006_0,2017-07-03 03:37:08.249247,2017-07-03 03:41:15.174962,3295,3283
167_17,2017-07-03 03:37:25.341053,2017-07-03 03:47:26.889389,526,305
2002_4,2017-07-03 03:37:36.048842,2017-07-03 03:51:40.368363,519,3428
e_3357_1,2017-07-03 03:37:36.677749,2017-07-03 03:42:36.315049,482,368
267_27,2017-07-03 03:37:40.677645,2017-07-03 03:51:55.858144,3164,3143
420_10,2017-07-03 03:37:44.917328,2017-07-03 03:52:40.395549,473,167
3236_5,2017-07-03 03:37:45.631602,2017-07-03 03:56:34.112730,3236,426
320_5,2017-07-03 03:37:47.422341,2017-07-03 03:42:39.676468,295,412
e_3067_0,2017-07-03 03:37:48.192849,2017-07-03 03:50:58.382147,514,518
411_7,2017-07-03 03:37:53.948540,2017-07-03 03:53:30.017472,319,438
388_15,2017-07-03 03:37:55.414608,2017-07-03 04:03:35.454723,403,523
e_422_2,2017-07-03 03:38:13.482954,2017-07-03 03:48:54.932026,3374,3165
e_79_0,2017-07-03 03:38:15.922555,2017-07-03 03:46:51.471374,2000,120
3083_14,2017-07-03 03:38:21.965235,2017-07-03 03:50:05.181189,116,457
281_10,2017-07-03 03:38:42.543689,2017-07-03 03:49:52.292925,528,2021
414_8,2017-07-03 03:38:42.703642,2017-07-03 03:47:26.120783,430,143
410_9,2017-07-03 03:38:45.898236,2017-07-03 03:50:18.790147,426,525
3159_7,2017-07-03 03:38:49.829071,2017-07-03 03:41:58.438289,3147,3150
3073_8,2017-07-03 03:38:54.690951,2017-07-03 03:52:13.240068,523,3163
e_3428_0,2017-07-03 03:38:56.401971,2017-07-03 03:50:04.603669,330,526
3163_20,2017-07-03 03:38:57.532898,2017-07-03 03:45:38.878538,3140,3296
501_19,2017-07-03 03:39:00.654911,2017-07-03 03:44:42.290190,301,3263
e_387_1,2017-07-03 03:39:07.115854,2017-07-03 03:48:01.732303,2002,3063
e_3315_0,2017-07-03 03:39:41.004150,2017-07-03 03:57:01.580884,358,337
3412_8,2017-07-03 03:39:41.569580,2017-07-03 03:46:03.086296,341,150
513_3,2017-07-03 03:39:51.529563,2017-07-03 03:53:20.489078,422,327
e_396_0,2017-07-03 03:39:55.112640,2017-07-03 03:46:47.495607,453,285
e_520_0,2017-07-03 03:39:55.550917,2017-07-03 03:43:55.829130,504,394
438_15,2017-07-03 03:40:06.493457,2017-07-03 03:43:20.426210,223,380
3125_10,2017-07-03 03:40:10.398774,2017-07-03 03:46:39.449190,416,120
e_3141_2,2017-07-03 03:40:14.466409,2017-07-03 03:41:44.350177,284,3224
e_310_1,2017-07-03 03:40:18.130970,2017-07-03 03:49:35.824146,195,428
415_9,2017-07-03 03:40:18.964217,2017-07-03 04:00:49.280062,363,291
412_9,2017-07-03 03:40:32.851043,2017-07-03 03:47:11.356422,3354,3417
317_2,2017-07-03 03:40:37.616334,2017-07-03 03:46:50.289675,485,153
e_490_0,2017-07-03 03:40:39.540621,2017-07-03 03:48:09.238320,3348,3396
259_11,2017-07-03 03:40:43.373181,2017-07-03 03:50:57.803869,168,403
3341_13,2017-07-03 03:40:46.152677,2017-07-03 03:44:33.797645,3167,3360
e_3376_0,2017-07-03 03:40:50.805813,2017-07-03 03:55:41.222487,426,3224
e_495_0,2017-07-03 03:40:54.786651,2017-07-03 03:54:28.669433,3370,347
308_10,2017-07-03 03:40:55.376902,2017-07-03 03:56:09.005916,434,3458
244_7,2017-07-03 03:40:59.165166,2017-07-03 03:44:24.605235,244,364
e_3286_0,2017-07-03 03:40:59.888505,2017-07-03 03:45:48.533255,228,3458
3238_10,2017-07-03 03:41:20.748887,2017-07-03 03:53:09.506174,3282,2006
485_16,2017-07-03 03:41:22.298953,2017-07-03 03:50:56.477519,488,3428
3086_4,2017-07-03 03:41:23.490204,2017-07-03 03:58:40.257915,410,519
460_11,2017-07-03 03:41:27.764956,2017-07-03 03:44:50.155687,285,3244
e_3422_0,2017-07-03 03:41:31.396976,2017-07-03 03:52:21.312890,494,423
455_18,2017-07-03 03:41:37.008909,2017-07-03 03:47:38.815750,540,545
359_20,2017-07-03 03:41:45.243748,2017-07-03 03:46:59.437599,349,400
449_9,2017-07-03 03:41:48.298000,2017-07-03 03:57:14.847883,519,422
e_3107_0,2017-07-03 03:42:02.275031,2017-07-03 03:44:32.851692,2009,308
3164_21,2017-07-03 03:42:06.948741,2017-07-03 03:50:18.219890,479,509
3466_14,2017-07-03 03:42:12.086225,2017-07-03 03:48:45.402426,295,312
3052_7,2017-07-03 03:42:18.891561,2017-07-03 03:52:57.451829,350,3435
516_7,2017-07-03 03:42:22.081245,2017-07-03 03:46:49.486854,516,385
e_528_0,2017-07-03 03:42:23.347591,2017-07-03 03:46:11.329897,393,428
